tid,lat,lon,day,hour,payment_type,pickup_dropoff,tid2,tid3
37560,40.723252,-73.99002299999998,20,0,1,0,278,268
37570,40.739295,-73.98276799999998,20,0,3,1,278,268
37570,40.724555,-73.991427,20,0,3,0,278,268
37580,40.7318,-73.98358299999998,20,0,3,1,278,268
37580,40.743785,-74.006015,20,0,1,0,278,268
37590,40.734938,-73.991133,19,15,3,1,278,268
37590,40.749283,-73.975363,19,15,3,0,278,268
37600,40.725483,-73.99741199999998,20,0,3,1,278,268
37600,40.726607,-74.007632,20,0,3,0,278,268
37610,40.7343,-74.002638,20,0,1,1,278,268
37610,40.722617,-73.987817,20,0,3,0,278,268
37620,40.763248,-73.98655999999998,20,0,1,1,278,268
37620,40.760622,-74.002728,20,0,1,0,278,268
37630,40.740518,-73.98411299999998,19,17,1,1,279,268
37630,40.754422,-73.99107999999998,19,17,3,0,279,268
37640,40.726248,-74.000252,19,17,3,1,279,268
37640,40.737473,-73.98637999999998,19,17,3,0,279,268
37650,40.731287,-74.004062,19,17,1,1,279,268
37650,40.728072,-73.984888,19,17,3,0,279,268
37660,40.77465,-73.977075,8,9,3,1,279,268
37660,40.777862,-73.959832,8,9,1,0,279,268
37670,40.734545,-73.989907,19,17,3,1,279,268
37670,40.757457,-73.96099499999998,19,17,3,0,279,268
37680,40.762027,-73.96595999999998,19,17,3,1,279,268
37680,40.77733,-73.9467,19,17,3,0,279,268
37690,40.750932,-73.990927,12,18,1,1,279,269
37690,40.755025,-73.991122,12,18,3,0,279,269
37700,40.74304,-73.98648,19,17,1,1,279,269
37700,40.762563,-73.972297,19,17,3,0,279,269
37710,40.74201,-73.98519799999998,12,10,3,1,279,269
37710,40.73907,-73.976853,12,10,3,0,279,269
37720,40.74787,-73.989305,8,6,3,1,279,269
37720,40.75075,-73.998187,8,6,3,0,279,269
37730,40.749418,-73.987785,18,16,3,1,279,269
37730,40.789355,-73.95259799999998,18,16,3,0,279,269
37740,40.706428,-74.009433,19,7,1,1,279,269
37740,40.719368,-74.005025,19,7,3,0,279,269
37750,40.781273,-73.95658199999998,11,20,3,1,279,269
37750,40.715193,-74.00816299999998,11,21,3,0,279,269
37760,40.707827,-74.011612,19,7,1,1,279,269
37760,40.755315,-73.982242,19,7,3,0,280,269
37770,40.742272,-74.00446499999998,19,17,1,1,280,269
37770,40.778337,-73.985533,19,17,1,0,280,269
37780,40.757505,-73.97301199999998,11,21,1,1,280,269
37780,40.764095,-73.981778,11,21,3,0,280,269
37790,40.781537,-73.98075799999998,19,7,3,1,280,269
37790,40.781192,-73.95505699999998,19,7,1,0,280,269
37800,40.721255,-73.983883,8,12,1,1,280,269
37800,40.725798,-73.997183,8,12,1,0,280,269
37810,40.771337,-73.987285,19,7,3,1,280,269
37810,40.750825,-73.98103299999998,19,7,3,0,280,269
37820,40.731767,-73.98232,19,7,3,1,280,269
37820,40.738815,-73.976662,19,7,3,0,280,269
37830,40.712343,-73.962663,17,19,3,1,280,269
37830,40.720213,-73.998942,17,19,1,0,280,269
37840,40.772693,-73.955703,17,19,1,1,280,269
37840,40.749282,-73.973113,17,19,3,0,280,269
37850,40.64179,-73.789167,19,6,1,1,280,269
37850,40.69563,-73.775768,19,6,3,0,280,269
37860,40.679072,-73.99567999999998,19,0,3,1,280,269
37860,40.722822,-74.00186999999998,19,0,3,0,280,269
37870,40.724647,-73.995655,17,19,3,1,280,269
37870,40.726882,-73.994697,17,19,1,0,280,269
37880,40.792672,-73.96774,19,6,1,1,280,269
37880,40.762977,-73.97729699999998,19,6,3,0,280,270
37890,40.748927,-74.00687,17,19,3,1,280,270
37890,40.76093,-73.99924,17,19,3,0,280,270
37900,40.758345,-73.96289799999998,19,6,3,1,281,270
37900,40.75458,-73.98088,19,6,1,0,281,270
37910,40.740722,-73.995862,18,18,3,1,281,270
37910,40.741425,-73.98142,18,18,3,0,281,270
37920,40.778927,-73.947928,19,6,3,1,281,270
37920,40.79712,-73.92918799999998,19,6,3,0,281,270
37930,40.75645,-73.97716,19,6,3,1,281,270
37930,40.760242,-73.977047,19,6,3,0,281,270
37940,40.723072,-74.00320999999998,19,0,3,1,281,270
37940,40.741497,-73.993817,19,0,3,0,281,270
37950,40.733113,-74.000303,17,19,3,1,281,270
37950,40.723105,-73.989045,17,19,3,0,281,270
37960,40.766778,-73.976895,19,6,3,1,281,270
37960,40.731488,-73.98742,19,6,3,0,281,270
37970,40.80279,-73.967692,19,6,3,1,281,271
37970,40.787742,-73.95592499999998,19,6,1,0,281,271
37980,40.768965,-73.86265799999998,19,12,1,1,281,271
37980,40.756752,-73.98039799999998,19,12,1,0,281,271
37990,40.739305,-73.991515,17,19,1,1,281,271
37990,40.726352,-73.997618,17,19,3,0,281,271
38000,40.738402,-73.999485,19,6,3,1,281,271
38000,40.77237,-73.947382,19,6,3,0,281,271
38010,40.768883,-73.985107,19,6,3,1,281,271
38010,40.774638,-73.963018,19,6,1,0,281,271
38020,40.772778,-73.96166499999998,17,19,3,1,281,271
38020,40.778825,-73.963008,17,19,3,0,281,271
38030,40.750398,-73.994735,18,21,1,1,281,271
38030,40.728668,-73.990522,18,21,3,0,282,271
38040,40.76803,-73.95630699999998,19,15,1,1,282,271
38040,40.768358,-73.98563699999998,19,16,3,0,282,271
38050,40.726467,-73.999228,19,15,3,1,282,271
38050,40.723702,-73.98518199999998,19,16,3,0,282,271
38060,40.744447,-73.99554,19,15,3,1,282,271
38060,40.718025,-74.00471799999998,19,16,3,0,282,271
38070,40.740515,-73.981882,20,0,3,1,282,271
38070,40.754978,-73.972172,20,0,3,0,282,271
38080,40.739057,-73.983472,20,0,1,1,282,271
38080,40.742827,-73.99246499999998,20,0,3,0,282,271
38090,40.744748,-73.975632,19,15,3,1,282,271
38090,40.774285,-73.982883,19,15,3,0,282,271
38100,40.751735,-73.97996999999998,20,0,1,1,282,272
38100,40.759232,-73.977782,20,0,3,0,282,272
38110,40.722625,-73.99388999999998,20,0,3,1,282,272
38110,40.731588,-74.006617,20,0,3,0,282,272
38120,40.75748,-73.968602,20,0,3,1,282,272
38120,40.726593,-73.992135,20,0,3,0,282,272
38130,40.670557,-73.98872799999998,20,0,3,1,282,272
38130,40.69398,-73.98713499999998,20,0,1,0,282,272
38140,40.731032,-73.99939,20,0,1,1,282,272
38140,40.733865,-73.98064999999998,20,0,3,0,282,272
38150,40.751813,-73.977433,19,4,3,1,282,272
38150,40.745692,-73.91725499999998,19,4,1,0,282,272
38160,40.762807,-73.9597,19,4,3,1,282,272
38160,40.769645,-73.960413,19,4,1,0,282,272
38170,40.724838,-73.978368,20,0,3,1,283,272
38170,40.749962,-73.975002,20,0,3,0,283,272
38180,40.71857,-74.00703,19,7,3,1,283,272
38180,40.731295,-73.982505,19,8,3,0,283,272
38190,40.714555,-74.01375799999998,19,8,3,1,283,272
38190,40.722777,-74.008072,19,8,3,0,283,272
38200,40.779327,-73.95582,19,7,1,1,283,272
38200,40.752825,-73.993048,19,8,3,0,283,272
38210,40.780618,-73.95846199999998,19,8,3,1,283,272
38210,40.789218,-73.966367,19,8,1,0,283,272
38220,40.705253,-74.01004,19,20,3,1,283,272
38220,40.745622,-73.98438299999998,19,20,1,0,283,272
38230,40.77316,-73.945915,19,8,1,1,283,272
38230,40.755915,-73.97276999999998,19,8,3,0,283,272
38240,40.718587,-74.010445,18,21,1,1,283,272
38240,40.787028,-73.96927499999998,18,21,3,0,283,272
38250,40.767405,-73.96244199999998,19,6,3,1,283,272
38250,40.804967,-73.93872299999998,19,6,1,0,283,273
38260,40.751725,-73.97074999999998,19,6,1,1,283,273
38260,40.741403,-73.98476999999998,19,6,1,0,283,273
38270,40.768357,-73.985493,18,18,1,1,283,273
38270,40.74203,-73.981063,18,18,1,0,283,273
38280,40.761023,-73.976533,18,18,3,1,283,273
38280,40.753272,-73.97424499999998,18,18,3,0,283,273
38290,40.734965,-74.00013,18,18,1,1,283,273
38290,40.744222,-73.986413,18,18,1,0,283,273
38300,40.766442,-73.951572,18,18,3,1,283,273
38300,40.775218,-73.953733,18,18,3,0,284,273
38310,40.778,-73.96090499999998,18,18,3,1,284,273
38310,40.7785,-73.98124799999998,18,18,3,0,284,273
38320,40.755605,-73.98276799999998,18,18,3,1,284,273
38320,40.765967,-73.982887,18,18,1,0,284,273
38330,40.744593,-73.994793,19,6,3,1,284,273
38330,40.75981,-73.977068,19,6,1,0,284,273
38340,40.71992,-73.99849,18,18,3,1,284,273
38340,40.759127,-73.97329,18,18,3,0,284,273
38350,40.774847,-73.97687999999998,19,6,1,1,284,273
38350,40.750938,-73.992002,19,6,3,0,284,273
38360,40.75594,-73.989413,19,10,3,1,284,273
38360,40.761057,-73.999358,19,10,3,0,284,273
38370,40.745638,-74.005757,19,9,1,1,284,273
38370,40.723377,-74.006213,19,9,1,0,284,273
38380,40.695347,-73.99362499999998,18,9,1,1,284,273
38380,40.751132,-73.974992,18,10,3,0,284,273
38390,40.74504,-73.98711299999998,18,18,3,1,284,273
38390,40.746177,-74.00438699999998,18,18,1,0,284,273
38400,40.755537,-73.99154699999998,18,18,3,1,284,273
38400,40.756982,-73.990432,18,18,1,0,284,273
38410,40.746945,-73.983807,19,10,1,1,284,273
38410,40.735483,-73.982512,19,10,1,0,284,273
38420,40.745085,-73.97239,19,10,3,1,284,273
38420,40.763073,-73.97434699999998,19,10,3,0,284,274
38430,40.764865,-73.966015,19,10,3,1,284,274
38430,40.765708,-73.957572,19,10,2,0,284,274
38440,40.736287,-73.993604,2,8,0,1,285,274
38440,40.727481,-73.993081,2,8,0,0,285,274
38450,40.726827,-73.98896,6,22,2,1,285,274
38450,40.759219,-73.971727,6,22,0,0,285,274
38460,40.752253,-73.97797199999998,6,22,0,1,285,274
38460,40.749966,-73.990914,6,22,0,0,285,274
38470,40.776147,-73.976223,4,11,2,1,285,274
38470,40.757568,-73.990854,4,11,0,0,285,274
38480,40.768415,-73.982483,7,11,2,1,285,274
38480,40.751325,-73.97470699999998,7,11,2,0,285,274
38490,40.781749,-73.94884899999998,6,16,2,1,285,274
38490,40.737393,-73.98374599999998,6,16,0,0,285,274
38500,40.77561,-73.982279,7,22,0,1,285,274
38500,40.756311,-73.98772599999998,7,22,2,0,285,274
38510,40.733999,-73.990435,6,21,0,1,285,274
38510,40.747606,-74.004137,6,21,2,0,285,274
38520,40.786841,-73.956546,7,11,0,1,285,275
38520,40.774823,-73.98268799999998,7,12,0,0,285,275
38530,40.732313,-74.00369399999998,7,2,2,1,285,275
38530,40.715122,-74.004552,7,2,0,0,285,275
38540,40.787732,-73.97712699999998,6,17,0,1,285,275
38540,40.76432,-73.973285,6,17,2,0,285,275
38550,40.769133,-73.961224,4,10,0,1,285,275
38550,40.757081,-73.976426,4,10,0,0,285,275
38560,40.733984,-73.990933,6,22,0,1,285,275
38560,40.724938,-73.994121,6,22,0,0,285,275
38570,40.739043,-73.987218,6,12,0,1,285,275
38570,40.761608,-73.977316,6,12,0,0,286,275
38580,40.785181,-73.955791,7,6,0,1,286,275
38580,40.75056,-73.991076,7,6,0,0,286,275
38590,40.739515,-74.002536,5,19,0,1,286,275
38590,40.745023,-74.001811,5,19,0,0,286,275
38600,40.779069,-73.984999,6,7,0,1,286,275
38600,40.76302,-73.974044,6,7,2,0,286,275
38610,40.689633,-73.971512,6,17,0,1,286,275
38610,40.686935,-73.956832,6,17,2,0,286,275
38620,40.760904,-73.961099,7,19,0,1,286,275
38620,40.752434,-73.993359,7,19,0,0,286,275
38630,40.794776,-73.97399199999998,5,23,0,1,286,275
38630,40.757433,-73.97227499999998,5,23,3,0,286,275
38640,40.758232,-73.98618299999998,19,8,3,1,286,275
38640,40.762577,-74.00125699999998,19,8,1,0,286,275
38650,40.738015,-73.99643,18,17,1,1,286,275
38650,40.753157,-73.99284299999998,18,18,3,0,286,275
38660,40.738607,-73.990053,18,19,1,1,286,275
38660,40.722483,-73.98605499999998,18,19,3,0,286,275
38670,40.774893,-73.961267,19,8,3,1,286,275
38670,40.752928,-73.97417799999998,19,8,3,0,286,276
38680,40.780543,-73.950232,19,8,3,1,286,276
38680,40.779528,-73.95554199999998,19,8,3,0,286,276
38690,40.765103,-73.95532799999998,19,8,1,1,286,276
38690,40.765457,-73.971445,19,8,3,0,286,276
38700,40.76187,-73.979428,18,19,3,1,286,276
38700,40.762377,-73.984055,18,19,3,0,286,276
38710,40.66609,-73.988855,19,8,3,1,287,276
38710,40.665192,-73.992383,19,8,3,0,287,276
38720,40.762765,-73.968012,18,19,3,1,287,276
38720,40.770973,-73.958687,18,19,3,0,287,276
38730,40.742272,-73.984892,18,20,3,1,287,276
38730,40.752128,-73.97699,18,20,3,0,287,276
38740,40.758002,-73.966333,18,19,1,1,287,276
38740,40.726648,-74.002735,18,20,3,0,287,276
38750,40.7726,-73.980523,19,8,3,1,287,276
38750,40.767825,-73.969333,19,8,1,0,287,276
38760,40.733323,-73.990993,19,8,3,1,287,276
38760,40.722232,-74.010795,19,8,1,0,287,276
38770,40.753713,-73.978997,19,8,3,1,287,276
38770,40.764387,-73.971303,19,8,3,0,287,276
38780,40.77149,-73.982175,18,19,3,1,287,276
38780,40.783723,-73.975173,18,19,3,0,287,276
38790,40.782525,-73.971923,19,8,3,1,287,276
38790,40.646907,-73.789857,19,8,3,0,287,276
38800,40.74915,-73.97569199999998,19,8,1,1,287,276
38800,40.764568,-73.96841999999998,19,8,3,0,287,276
38810,40.731568,-74.001148,19,8,1,1,287,276
38810,40.759728,-73.972683,19,8,1,0,287,276
38820,40.752378,-73.977253,19,8,3,1,287,276
38820,40.753722,-73.986413,19,8,3,0,287,276
38830,40.776092,-73.96221,19,8,3,1,287,276
38830,40.77079,-73.96200299999998,19,8,3,0,287,276
38840,40.69404,-73.989058,18,12,1,1,287,276
38840,40.646863,-73.79018,18,12,3,0,288,276
38850,40.774205,-73.98116299999998,18,12,3,1,288,276
38850,40.767062,-73.968163,18,12,3,0,288,276
38860,40.788918,-73.970352,18,12,1,1,288,277
38860,40.749643,-73.976527,18,12,3,0,288,277
38870,40.74591,-73.978257,18,12,3,1,288,277
38870,40.759237,-73.98483299999998,18,12,1,0,288,277
38880,40.711495,-74.015877,18,14,3,1,288,277
38880,40.71979,-74.005125,18,14,1,0,288,277
38890,40.757898,-73.973337,18,12,3,1,288,277
38890,40.75594,-73.979332,18,12,1,0,288,277
38900,40.780027,-73.953215,17,19,1,1,288,277
38900,40.780027,-73.953215,17,19,3,0,288,277
38910,40.759385,-73.978975,18,12,3,1,288,277
38910,40.738572,-73.99351799999998,18,12,1,0,288,277
38920,40.75121,-73.98676,18,12,3,1,288,277
38920,40.758622,-73.977232,18,12,3,0,288,277
38930,40.705368,-74.00745,18,12,3,1,288,277
38930,40.730342,-73.987942,18,12,3,0,288,277
38940,40.743377,-74.00332799999998,18,12,3,1,288,277
38940,40.755295,-73.983585,18,12,3,0,288,277
38950,40.775797,-73.944185,18,12,3,1,288,277
38950,40.763547,-73.973667,18,12,3,0,288,277
38960,40.776107,-73.979775,18,12,3,1,288,277
38960,40.745337,-73.99298799999998,18,12,3,0,288,277
38970,40.759848,-73.977068,13,19,3,1,288,277
38970,40.755382,-73.98200699999998,13,20,3,0,288,277
38980,40.774087,-73.956702,18,12,1,1,289,277
38980,40.769417,-73.98559199999998,18,12,3,0,289,277
38990,40.717892,-74.0057,18,12,1,1,289,277
38990,40.760943,-73.971348,18,12,3,0,289,277
39000,40.78249,-73.955533,18,12,3,1,289,277
39000,40.770102,-73.955292,18,12,3,0,289,277
39010,40.765492,-73.97588299999998,18,12,3,1,289,277
39010,40.779937,-73.973118,18,12,1,0,289,277
39020,40.76801,-73.955872,18,12,3,1,289,277
39020,40.782632,-73.95296,18,12,3,0,289,277
39030,40.76457,-73.9907,18,12,3,1,289,278
39030,40.725237,-74.000967,18,12,1,0,289,278
39040,40.762823,-73.97150499999998,18,12,1,1,289,278
39040,40.81397,-73.960825,18,12,1,0,289,278
39050,40.706913,-74.00564,19,17,3,1,289,278
39050,40.721473,-73.980182,19,17,3,0,289,278
39060,40.76028,-74.002865,19,18,3,1,289,278
39060,40.761152,-73.991297,19,18,3,0,289,278
39070,40.773087,-73.955365,9,11,3,1,289,278
39070,40.755087,-73.986703,9,12,3,0,289,278
39080,40.729083,-74.00519199999998,13,1,1,1,289,278
39080,40.728268,-73.98474199999998,13,1,3,0,289,278
39090,40.761023,-73.974238,8,18,1,1,289,278
39090,40.774255,-73.873363,8,18,3,0,289,278
39100,40.76606,-73.95431999999998,9,17,3,1,289,278
39100,40.760548,-73.973612,9,17,1,0,289,278
39110,40.785195,-73.95332,19,17,1,1,289,278
39110,40.759663,-73.96902799999998,19,17,1,0,290,278
39120,40.64149,-73.78846199999998,12,15,3,1,290,278
39120,40.665732,-73.806042,12,16,3,0,290,278
39130,40.773757,-73.97777499999998,9,14,3,1,290,278
39130,40.779362,-73.953495,9,15,1,0,290,278
39140,40.742407,-73.977518,9,17,1,1,290,278
39140,40.727183,-73.984323,9,17,1,0,290,278
39150,40.778395,-73.96009499999998,19,17,3,1,290,278
39150,40.765062,-73.98313299999998,19,18,3,0,290,278
39160,40.746678,-73.989818,19,17,3,1,290,278
39160,40.757758,-73.99048,19,17,1,0,290,278
39170,40.750743,-73.9871,8,14,3,1,290,278
39170,40.756663,-73.982933,8,14,3,0,290,278
39180,40.789205,-73.95478199999998,19,17,1,1,290,278
39180,40.762622,-73.97369299999998,19,18,1,0,290,278
39190,40.749463,-73.95926199999998,19,17,3,1,290,279
39190,40.749463,-73.95926199999998,19,17,3,0,290,279
39200,40.783253,-73.95505799999998,19,17,3,1,290,279
39200,40.778887,-73.954282,19,17,3,0,290,279
39210,40.750282,-73.99113699999998,19,16,1,1,290,279
39210,40.887688,-73.84968499999998,19,17,3,0,290,279
39220,40.78913,-73.97736299999998,19,7,3,1,290,279
39220,40.761227,-73.98232799999998,19,7,1,0,290,279
39230,40.742388,-73.98931,19,8,3,1,290,279
39230,40.743845,-73.992658,19,8,1,0,290,279
39240,40.739092,-73.97686299999998,19,20,1,1,290,279
39240,40.717388,-73.989777,19,20,0,0,290,279
39250,40.765353,-73.976455,6,12,0,1,291,279
39250,40.772219,-73.9822,6,12,0,0,291,279
39260,40.760935,-73.990386,7,0,2,1,291,279
39260,40.738837,-73.99580899999998,7,0,2,0,291,279
39270,40.772265,-73.955999,7,23,0,1,291,279
39270,40.7506,-73.99103599999998,7,23,0,0,291,279
39280,40.756273,-73.973954,7,8,0,1,291,279
39280,40.758791,-73.971855,7,8,2,0,291,279
39290,40.732769,-73.98185599999998,5,12,0,1,291,279
39290,40.773278,-73.916807,5,13,0,0,291,279
39300,40.752127,-73.986317,6,9,0,1,291,279
39300,40.760495,-73.983063,6,9,0,0,291,279
39310,40.768558,-73.924497,7,5,0,1,291,279
39310,40.768699,-73.91011899999998,7,5,0,0,291,279
39320,40.733103,-74.004053,6,22,0,1,291,279
39320,40.719231,-74.010058,6,23,0,0,291,279
39330,40.80476,-73.966302,6,21,2,1,291,279
39330,40.774691,-73.95106099999998,6,21,2,0,291,279
39340,40.81827,-73.918766,6,2,2,1,291,279
39340,40.81827,-73.918766,6,2,2,0,291,279
39350,40.764134,-73.977531,4,18,0,1,291,279
39350,40.764278,-73.988498,4,18,2,0,291,279
39360,40.739481,-73.986941,7,1,0,1,291,279
39360,40.739339,-73.993735,7,1,0,0,291,280
39370,40.753811,-73.971168,7,22,0,1,291,280
39370,40.773992,-73.980483,7,22,2,0,291,280
39380,40.794649,-73.96253199999998,7,13,2,1,291,280
39380,40.766689,-73.986889,7,13,0,0,292,280
39390,40.752917,-73.970015,6,0,0,1,292,280
39390,40.728685,-73.98754599999998,6,0,0,0,292,280
39400,40.725197,-73.993166,6,23,0,1,292,280
39400,40.748127,-74.003825,6,23,2,0,292,280
39410,40.782134,-73.957808,7,13,0,1,292,280
39410,40.761695,-73.983815,7,13,0,0,292,280
39420,40.744241,-73.97310199999998,6,14,2,1,292,280
39420,40.773499,-73.989046,6,14,0,0,292,280
39430,40.74086,-74.00500499999998,6,5,0,1,292,280
39430,40.847191,-73.92478199999998,6,5,2,0,292,280
39440,40.711505,-74.00999299999998,19,12,3,1,292,280
39440,40.775162,-73.98930199999998,19,12,3,0,292,280
39450,40.678478,-74.00031199999998,19,11,3,1,292,280
39450,40.716158,-74.004163,19,11,3,0,292,280
39460,40.77073,-73.98626799999998,19,11,1,1,292,280
39460,40.752663,-73.97065999999998,19,11,1,0,292,280
39470,40.742298,-74.010377,17,19,3,1,292,280
39470,40.722677,-74.00313699999998,17,20,3,0,292,280
39480,40.76463,-73.970973,19,11,3,1,292,281
39480,40.78411,-73.97269799999998,19,11,3,0,292,281
39490,40.745513,-73.981892,19,11,3,1,292,281
39490,40.751777,-73.97810699999998,19,11,3,0,292,281
39500,40.760622,-73.998603,19,11,3,1,292,281
39500,40.751413,-73.991877,19,11,1,0,292,281
39510,40.750833,-73.994107,19,12,3,1,292,281
39510,40.758507,-73.987612,19,12,3,0,292,281
39520,40.795855,-73.97076699999998,19,8,1,1,293,281
39520,40.70582,-74.00688499999998,19,9,1,0,293,281
39530,40.742905,-73.977162,19,11,3,1,293,281
39530,40.77318,-73.88553299999998,19,11,1,0,293,281
39540,40.721243,-73.997302,19,11,1,1,293,281
39540,40.738292,-73.989265,19,11,1,0,293,281
39550,40.756585,-73.972178,19,11,1,1,293,281
39550,40.768337,-73.861765,19,11,1,0,293,281
39560,40.769218,-73.960997,19,11,1,1,293,281
39560,40.77621,-73.947812,19,11,1,0,293,281
39570,40.776108,-73.95329499999998,19,11,1,1,293,281
39570,40.761273,-73.983177,19,11,1,0,293,281
39580,40.724213,-74.000032,19,11,3,1,293,281
39580,40.71849,-74.005673,19,11,3,0,293,281
39590,40.720647,-73.989603,18,23,1,1,293,281
39590,40.78069,-73.949765,18,23,1,0,293,281
39600,40.731863,-73.9852,19,7,1,1,293,281
39600,40.740503,-73.975025,19,7,3,0,293,281
39610,40.757563,-73.97367199999998,8,16,3,1,293,281
39610,40.750332,-73.99100699999998,8,16,1,0,293,281
39620,40.802988,-73.93827,19,12,3,1,293,282
39620,40.786357,-73.94939499999998,19,12,1,0,293,282
39630,40.72059,-74.01017299999998,19,12,3,1,293,282
39630,40.704993,-74.00716699999998,19,12,1,0,293,282
39640,40.75054,-73.98941499999998,18,16,3,1,293,282
39640,40.760497,-73.961202,18,16,1,0,293,282
39650,40.762008,-73.96827299999998,18,23,1,1,293,282
39650,40.758432,-73.966075,18,23,1,0,294,282
39660,40.708325,-74.00721299999998,18,16,1,1,294,282
39660,40.77386,-73.87066199999998,18,16,3,0,294,282
39670,40.736583,-73.978755,18,16,3,1,294,282
39670,40.741975,-73.97479,18,16,1,0,294,282
